county_fips,county_name,state_abbr,year,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND
31015,Boyd,NE,2024,11.799552339883434,25.696521103437426,467.6882541740861,390.81219416488943,472.3548775070939,1.1046951866688506,926.9628269437281,250.50768426430386,4.6669791804558
31017,Brown,NE,2005,11.272558845864708,25.763445497618388,528.108781049683,487.43481373624473,527.1112089932113,1.166559324095669,950.4282144606024,248.78895895236244,4.878562517729087
31017,Brown,NE,2006,10.991934679213093,26.685441186079526,345.44984130166284,444.51113275752965,542.552336499159,1.344387690247118,1010.9917646816299,244.16355215756295,4.761230121151943
31017,Brown,NE,2007,11.568981374449322,25.564258709568943,465.465113897477,484.8232405752461,533.3480882209125,1.1324547673281666,943.5659274081652,247.4925433236997,4.871768239849245
31017,Brown,NE,2008,9.70001826503797,24.199552052369093,481.2954100333299,601.9805962992012,356.24149518325265,1.032567904772389,894.9803741681841,247.79746988830715,4.792795303741128
31017,Brown,NE,2009,9.57421664778778,23.384561064703004,469.0665181544915,599.8243300875731,268.47310192424334,0.9254906403556927,821.9465491039673,237.50395713824415,4.362928227471505
31017,Brown,NE,2010,10.993682052651158,25.2300442593308,564.367264070802,490.2163941086285,455.97548849899243,1.1227603340817816,938.620518566462,245.08392425615511,4.884577332587294
31017,Brown,NE,2011,10.43609333859626,25.976758282750144,528.7213605101422,580.5026293397019,563.4721268822339,1.3013051327507406,980.0133302156338,244.70832424594803,4.834301915221382
31017,Brown,NE,2012,11.460624220034253,29.77714166637538,223.03476192498806,336.73991794115005,758.7766136044296,2.0273416217449363,1241.9404927841813,254.64204301297883,4.894779882560771
31017,Brown,NE,2013,10.455626793109595,25.996345494135856,448.7541571796199,581.6063440077966,568.1358221471396,1.3564831114012978,984.6510875671569,241.60865259941733,4.708589321713513
31017,Brown,NE,2014,10.062379488469247,24.830397635866742,478.9587537421984,525.2470307296297,369.889749044212,1.177482039642924,918.7428733299731,237.6851274970674,4.642048880189035
31017,Brown,NE,2015,11.094657151729665,25.00654731012643,479.52892613020055,467.1781558367488,421.78776186566057,1.1673664002331656,929.384963125722,242.78117321226227,4.672586113320639
31017,Brown,NE,2016,10.84058673642007,25.653993333858434,526.438927049961,468.8408524309712,459.2476388263213,1.1537634608359555,961.7472985047397,250.64207144246288,4.8976408556880635
31017,Brown,NE,2017,10.425209034172786,25.746542904502135,547.820477910539,502.79990476473523,463.82933118415804,1.3168874525815746,966.7473102023911,247.32671368005853,4.418899673397155
31017,Brown,NE,2018,11.16439654843149,24.70943024616773,600.2433601313836,553.8753324222558,487.79357073079075,1.0298893499377524,890.3025339378576,244.73527425602396,4.579222510357542
31017,Brown,NE,2019,11.103030724828091,24.302593923306098,861.0567292771802,535.1095592899451,426.42140227016364,0.954040746712821,852.0614292347982,242.02210972698472,4.562291244481333
31017,Brown,NE,2020,10.41496401827036,25.12343105960201,448.6562128255558,590.983196558827,494.3771486452197,1.2386529777620343,985.8258000612964,250.75308003606287,4.895119291982807
31017,Brown,NE,2021,10.838470936536632,26.125056523616983,379.0673467411442,487.60334465506554,520.6843435290511,1.2861534910850863,976.7581891273851,252.15342110363065,4.594270794656263
31017,Brown,NE,2022,10.31594561772389,26.67328833201546,293.6275236506926,542.7263356637151,578.1466250900027,1.5150981198946496,1078.18577510741,251.11529868094684,5.006536991895376
31017,Brown,NE,2023,10.59149809859718,25.96663145330651,556.1107582991773,455.1684108381986,451.3582000614387,1.2846061175979147,968.768569510125,248.91223227765468,4.407462168235441
31017,Brown,NE,2024,10.94330081678721,25.990352339176155,414.97222941585505,431.088134850885,461.4505720435578,1.2359072617573528,989.246038673374,251.77372285726295,4.9955730997423995
31019,Buffalo,NE,2005,12.412568973046064,26.4761185902193,408.55894322219586,373.9501029505316,582.2206712076868,1.1740121589053545,970.6165539470803,253.93957803028187,4.685279210777069
